woman;age;education;work;metropolitan_area;non_white;urban;work_permit;poverty
1;27;5;4;2;2;2;2;2
1;50;7;8;2;2;2;2;1
2;44;7;8;2;2;2;3;1
1;51;7;9;2;2;2;3;1
2;52;7;9;2;1;2;3;1
1;50;1;1;2;2;2;2;1
2;38;3;8;2;2;2;3;2
1;29;2;4;2;2;2;3;2
1;58;5;8;3;2;2;3;1
2;39;2;11;2;1;2;1;2
1;34;2;3;2;2;2;1;2
1;50;2;6;2;1;2;3;2
1;30;4;6;2;2;2;1;2
1;41;2;4;2;2;2;3;2
1;59;2;4;2;2;2;3;2
2;60;2;9;2;1;1;3;2
1;47;5;1;2;2;1;1;2
1;24;3;4;3;2;2;2;2
2;47;2;9;2;2;2;2;2
1;53;2;10;2;2;2;2;1
1;53;5;8;2;2;2;3;1
2;49;5;10;2;2;2;3;1
2;23;7;9;2;2;2;1;1
2;55;7;9;3;2;2;3;1
1;29;7;8;3;2;2;3;1
2;29;6;8;3;2;2;3;1
1;45;7;8;3;2;2;2;1
2;44;7;9;3;2;2;2;1
2;60;7;9;3;1;2;3;1
2;52;5;9;3;2;2;3;1
1;27;7;4;3;2;2;2;1
1;40;2;4;2;2;1;3;2
1;25;5;4;2;2;2;1;2
2;46;5;8;2;2;2;3;2
1;48;2;8;2;2;2;2;2
2;43;6;9;2;2;2;2;1
1;31;5;7;2;2;2;2;2
2;37;5;9;2;1;2;3;1
2;27;4;2;2;2;2;3;2
2;38;7;9;2;2;2;3;1
2;25;7;4;2;2;2;2;2
1;21;5;8;2;2;2;1;2
1;38;2;1;2;2;1;1;2
2;49;2;11;2;2;1;1;2
2;54;5;9;3;2;2;1;1
2;32;5;4;3;2;2;2;2
1;43;2;1;2;2;2;1;2
1;50;7;9;2;2;2;3;1
2;47;7;9;2;1;2;3;1
1;24;4;4;3;2;2;2;1
1;55;2;1;2;2;1;2;2
2;38;7;9;2;2;1;1;1
1;52;6;10;3;2;2;3;2
2;49;5;2;3;1;2;3;2
2;35;5;2;3;2;2;2;1
1;32;2;7;2;2;1;2;2
1;36;2;1;2;2;1;1;2
1;43;2;1;2;2;1;1;2
2;44;7;9;2;2;1;1;2
2;58;2;9;2;2;1;3;1
2;21;6;4;2;1;1;1;2
1;50;5;9;2;1;2;3;1
2;51;7;9;2;2;2;3;1
2;41;7;9;2;2;2;3;1
2;44;7;9;2;2;2;3;1
1;52;5;2;2;2;2;2;2
1;38;4;4;2;2;2;1;2
2;25;4;4;2;1;2;1;2
1;30;2;1;2;2;1;2;2
1;34;2;1;2;2;1;2;2
1;40;5;2;2;2;1;2;2
1;27;1;1;2;2;1;1;1
1;42;2;1;2;2;1;2;2
1;38;5;3;2;2;1;3;2
1;35;5;9;2;2;1;3;2
2;24;5;4;3;1;2;1;2
2;29;3;4;3;2;2;1;2
1;34;2;3;3;2;2;3;2
2;55;2;4;3;2;2;3;1
1;19;4;10;3;2;2;2;1
2;51;2;8;2;2;2;1;2
1;51;2;8;2;2;2;1;2
1;37;7;9;2;2;2;1;2
1;55;2;8;2;1;2;1;2
2;30;5;7;2;2;2;1;2
1;35;7;9;2;2;2;3;1
1;21;5;4;2;2;2;2;1
2;23;6;8;2;2;2;1;1
1;19;5;4;2;2;2;2;1
1;39;7;9;2;2;2;3;1
2;50;2;7;2;2;2;1;2
2;59;5;9;2;2;2;3;2
1;33;2;1;2;2;2;1;2
2;39;7;4;2;2;2;2;1
1;38;7;7;2;2;2;2;1
2;34;5;9;2;1;2;2;2
2;54;2;4;2;2;2;2;1
1;38;2;4;2;2;2;1;2
1;22;3;2;2;2;2;1;2
2;33;7;9;2;2;2;3;2
2;38;2;4;2;1;2;2;1
1;27;3;1;2;1;2;2;2
1;56;2;1;2;1;1;3;2
2;32;5;4;3;2;2;2;1
2;49;7;9;2;2;2;3;1
1;54;3;4;2;1;2;3;1
2;46;5;4;2;1;2;3;1
2;21;6;10;2;1;2;1;1
1;30;5;4;2;2;2;2;1
1;32;2;5;2;2;2;1;2
2;41;7;9;2;2;2;3;1
1;48;2;2;2;2;2;1;2
1;48;7;8;2;2;2;3;1
2;44;7;9;2;2;2;3;1
1;52;7;8;2;2;2;3;1
2;53;1;2;2;2;2;1;2
1;38;2;5;2;2;2;3;2
1;33;2;4;2;2;2;1;2
1;41;5;10;2;1;1;3;1
1;33;5;2;2;1;2;2;1
1;35;5;2;2;1;2;2;1
1;35;5;4;2;2;2;1;1
1;25;5;2;2;2;2;2;2
2;59;2;9;2;1;2;3;1
1;30;5;2;3;2;2;2;1
1;34;7;4;3;2;2;2;1
2;28;5;4;3;2;2;2;1
2;36;7;9;3;1;2;2;1
1;36;7;4;3;2;2;2;1
2;34;7;7;3;2;2;2;1
1;25;7;9;3;2;2;3;1
2;44;7;10;3;2;2;3;1
1;56;7;4;3;2;2;3;1
1;43;5;5;3;2;2;3;1
2;45;5;9;3;2;2;2;1
2;53;7;9;3;1;2;2;1
1;37;2;3;2;1;2;3;1
1;27;2;7;2;2;2;1;2
2;27;4;4;2;1;2;3;1
1;29;4;4;2;1;2;3;1
2;28;7;4;2;1;2;2;1
2;41;7;9;2;1;2;3;1
2;31;7;8;2;2;2;3;2
2;45;5;9;2;2;2;3;1
2;40;7;9;2;1;2;3;1
1;45;5;8;2;2;2;1;2
1;40;5;1;2;2;2;3;2
2;31;6;2;2;1;2;3;2
2;40;5;4;2;2;2;3;2
2;60;5;7;2;1;2;3;1
2;34;7;9;2;2;2;3;1
1;49;2;4;2;1;2;3;1
2;43;5;9;2;1;2;3;1
1;49;5;4;2;2;2;3;1
1;63;5;9;2;2;2;1;1
1;55;2;8;2;2;2;3;1
1;56;7;8;2;2;2;1;1
2;30;7;8;2;2;2;1;1
2;40;7;8;3;2;2;3;1
1;57;5;4;3;1;2;3;1
2;50;5;4;3;1;2;1;1
1;24;7;3;3;1;2;2;1
1;22;6;4;3;1;2;1;1
2;49;7;8;3;1;2;3;1
1;43;7;8;3;2;2;1;1
2;33;7;6;3;2;2;2;1
1;62;5;6;3;2;2;3;1
2;47;7;9;3;2;2;3;1
1;51;7;9;3;1;2;1;1
1;46;2;1;2;2;1;1;2
2;37;2;6;2;1;1;3;2
1;50;2;1;2;2;1;3;2
2;42;2;4;2;2;1;1;2
1;50;1;1;2;2;1;1;2
1;28;7;5;2;2;1;3;1
1;50;2;1;2;2;1;1;2
2;44;2;1;2;2;1;1;2
1;21;3;1;2;2;1;1;2
1;36;5;1;2;1;1;1;2
2;62;1;2;2;2;1;3;1
1;62;2;1;2;2;1;3;2
1;57;2;1;2;2;1;3;2
2;54;1;11;2;2;1;1;2
1;48;3;1;2;2;1;3;2
1;49;3;1;2;2;1;3;2
2;44;2;6;2;1;1;3;2
1;48;2;1;2;2;1;3;2
1;25;6;9;2;2;1;1;1
2;26;5;4;2;2;1;2;1
1;41;5;1;2;1;1;1;2
2;48;2;2;2;1;1;3;2
2;23;5;2;2;2;1;3;2
1;21;2;2;2;1;1;1;2
2;55;2;2;2;2;1;3;2
1;44;2;5;2;2;1;3;2
1;17;2;5;2;2;1;3;2
1;52;2;1;2;2;1;1;2
1;42;1;1;2;2;1;1;2
1;44;3;1;2;2;1;3;2
1;55;1;1;2;2;1;3;2
1;19;5;1;2;2;1;1;2
1;27;5;2;2;2;1;1;2
1;28;1;1;2;2;1;3;2
2;47;2;2;2;2;1;3;2
1;28;5;4;2;2;1;3;2
1;21;5;1;2;2;1;1;2
1;17;3;1;2;2;1;1;2
1;55;2;1;2;2;1;3;1
1;25;3;4;2;2;1;3;1
1;49;5;1;2;2;1;3;2
1;49;2;1;2;2;1;3;1
2;24;5;2;2;2;1;2;1
1;34;5;2;2;1;1;2;1
1;49;5;11;2;1;1;1;2
1;37;3;4;3;2;2;1;1
2;36;4;4;3;2;2;3;2
1;54;1;1;3;2;2;1;1
2;31;5;11;3;2;2;1;1
1;32;2;7;3;2;2;3;1
1;20;5;1;3;2;2;1;1
1;44;4;1;2;2;2;3;2
2;38;3;4;2;2;2;3;2
2;49;5;6;2;2;2;3;2
2;38;5;4;2;1;2;3;2
1;27;5;3;2;1;2;2;2
1;47;5;2;2;2;2;3;1
2;47;2;11;2;2;2;2;1
2;38;5;9;2;1;2;1;1
2;49;4;4;2;1;2;3;1
1;25;6;1;2;1;2;1;1
2;24;6;8;2;2;2;1;2
2;51;1;11;2;1;2;2;1
2;55;5;1;2;2;2;3;2
1;31;7;9;3;2;2;1;2
2;34;5;11;2;1;2;1;1
2;36;2;11;2;2;2;1;1
1;42;3;4;2;2;2;2;1
1;33;5;7;2;2;2;2;1
2;47;5;6;2;1;2;3;1
1;41;2;2;2;2;2;3;2
1;40;2;4;2;2;2;3;1
2;49;1;8;2;2;2;1;1
1;58;7;4;3;1;2;3;1
2;40;7;4;3;1;2;3;1
1;39;7;8;3;2;2;1;1
2;38;7;8;3;1;2;3;1
1;37;5;4;3;2;2;3;1
1;25;5;4;3;2;2;2;2
2;37;7;7;2;1;2;2;1
1;29;7;7;2;1;2;3;1
1;25;7;7;2;1;2;2;1
2;75;2;2;2;2;2;3;2
1;76;2;4;2;2;2;3;2
1;43;2;4;2;2;2;3;1
2;48;2;4;2;1;2;3;1
2;61;5;9;2;2;2;2;1
1;38;5;9;2;1;2;2;1
2;38;7;7;2;1;2;3;1
1;64;4;4;2;2;2;3;1
1;50;1;1;2;2;1;1;2
1;62;2;1;2;2;1;3;2
1;54;1;1;2;2;1;3;2
1;66;1;1;2;2;1;3;2
1;49;2;1;2;2;1;3;2
1;72;2;1;2;2;1;3;1
1;31;2;1;2;2;1;1;2
1;44;2;1;2;2;1;1;2
2;49;2;6;2;2;1;3;2
1;33;2;1;2;2;1;3;1
2;36;5;9;2;2;1;3;1
1;29;2;1;2;1;1;1;2
2;41;2;1;2;2;2;3;2
1;29;7;4;2;2;2;3;1
2;29;2;11;2;2;2;2;1
1;28;7;7;3;2;2;3;1
2;62;7;9;3;2;2;3;1
1;56;5;3;3;2;2;3;1
2;36;7;9;3;1;2;3;1
1;67;7;7;3;1;2;1;1
2;41;7;8;3;1;2;3;1
1;79;5;2;3;1;2;2;1
2;66;7;9;3;1;2;3;1
2;32;7;9;3;1;2;2;2
2;51;7;9;3;1;2;3;1
2;56;5;8;3;1;2;1;1
1;59;2;1;2;2;1;3;2
1;61;2;1;2;1;1;3;2
1;20;2;1;2;1;1;1;2
1;44;2;4;2;2;1;3;2
2;29;2;11;2;2;1;1;2
1;42;2;1;2;2;1;3;2
1;47;5;5;3;2;2;2;1
2;40;5;4;3;2;2;2;1
1;36;6;9;3;2;2;1;1
2;47;7;9;3;1;2;3;1
2;43;7;9;3;2;2;3;1
1;55;6;5;3;1;2;3;2
2;41;7;4;3;2;2;2;1
2;38;7;4;3;2;2;2;1
1;32;7;9;3;2;2;3;1
2;32;7;9;3;2;2;3;1
2;29;4;10;3;2;2;3;2
1;51;3;3;3;2;2;3;1
1;47;7;9;3;2;2;3;1
1;41;5;7;3;2;2;2;1
2;43;5;4;3;2;2;2;1
2;22;5;9;3;2;2;2;1
1;74;5;4;3;2;2;3;1
1;42;5;5;3;2;2;2;1
2;22;7;9;3;2;2;2;1
1;52;7;7;3;2;2;2;1
1;26;7;7;3;2;2;2;1
1;34;5;7;3;2;2;2;1
2;44;2;4;3;2;2;3;1
1;43;2;1;3;2;2;2;1
1;55;2;3;2;1;2;3;1
1;52;2;3;2;2;2;3;1
2;24;4;2;2;1;2;3;1
1;37;5;4;2;1;2;2;1
2;34;5;9;3;2;2;2;1
1;54;5;4;3;1;2;2;1
2;45;7;9;3;2;2;3;2
1;45;5;9;3;2;2;2;2
1;49;7;8;3;2;2;3;1
2;35;5;8;3;2;2;2;1
2;48;7;4;3;2;2;3;2
2;46;5;11;3;2;2;1;2
2;59;2;10;2;1;2;1;1
1;45;7;9;2;2;2;3;1
2;47;7;9;2;2;2;3;1
2;50;5;7;2;2;2;2;1
1;51;2;4;2;2;2;2;1
2;23;5;4;2;2;2;2;1
2;47;7;7;2;1;2;3;1
1;58;5;2;2;1;2;3;1
2;33;7;7;2;2;2;3;1
1;52;5;4;2;2;2;3;1
2;54;7;7;2;2;2;2;1
1;41;2;1;2;2;1;3;2
1;41;7;9;2;2;1;3;1
1;30;4;1;2;2;1;2;2
1;53;2;1;2;1;1;3;2
1;34;2;1;2;2;1;2;1
2;27;3;4;2;2;1;3;1
1;29;2;1;2;2;1;1;1
1;48;2;1;2;2;1;2;1
2;47;2;6;2;2;1;3;1
1;52;7;2;3;2;2;3;1
2;44;6;9;3;2;2;2;1
1;38;7;9;3;1;2;2;1
2;38;7;9;3;1;2;2;1
2;63;7;8;3;1;2;3;1
1;59;7;4;3;1;2;3;1
1;47;2;1;2;2;1;1;2
1;27;5;1;2;1;1;3;1
2;55;2;4;2;2;1;3;2
1;26;2;1;2;2;1;1;2
1;29;2;1;2;2;1;3;2
2;24;6;9;2;2;2;3;2
1;31;6;8;2;1;2;3;1
2;28;7;9;2;1;2;2;1
1;55;3;2;2;2;2;2;1
1;44;1;1;2;2;1;1;2
1;36;5;1;2;2;1;1;2
2;25;5;4;2;2;2;2;1
1;29;5;2;2;2;2;2;1
1;38;5;4;2;1;2;3;1
2;33;7;9;2;1;2;2;1
1;30;5;3;2;2;2;1;2
1;36;2;2;2;2;2;1;2
1;33;5;4;2;2;2;3;1
2;30;7;4;2;2;2;2;1
2;22;6;9;2;2;2;1;1
1;22;5;2;2;2;2;1;1
2;35;2;11;2;2;2;1;2
1;38;5;4;2;2;2;2;2
1;47;5;8;2;2;2;3;2
1;27;5;3;3;2;2;2;2
1;43;3;10;3;2;2;3;2
2;40;3;11;3;2;2;2;1
1;42;2;4;3;2;2;1;1
2;54;6;4;3;2;2;3;1
2;31;6;10;3;1;2;3;1
2;58;3;8;3;1;2;1;1
2;33;7;9;3;1;2;2;1
1;24;6;4;3;1;2;3;1
2;23;6;4;3;2;2;3;1
2;26;6;10;3;2;2;3;1
2;47;7;9;3;2;2;3;1
1;24;5;9;3;1;2;2;1
1;40;5;7;3;2;2;2;2
1;33;5;4;3;1;2;2;2
2;30;5;7;3;2;2;2;1
1;28;5;4;3;2;2;2;1
2;52;5;9;3;2;2;2;2
2;36;5;10;3;2;2;3;1
1;49;5;5;3;1;2;3;1
2;57;5;7;3;2;2;2;2
1;47;3;4;3;2;2;2;1
2;39;4;11;3;2;2;2;1
1;22;5;4;3;2;2;2;1
2;50;2;11;3;2;2;2;2
1;50;2;5;3;2;2;3;1
2;44;2;7;3;2;2;2;1
1;45;5;3;3;2;2;3;1
2;21;5;8;2;2;2;1;1
2;63;2;6;2;2;2;3;2
2;21;5;11;2;2;2;1;2
1;34;2;1;2;2;2;1;2
2;31;5;4;2;2;2;3;2
2;34;5;9;2;2;1;3;1
1;39;2;8;2;2;1;3;1
2;24;2;11;2;2;1;1;2
1;34;5;1;2;2;1;2;2
1;43;2;8;2;2;1;1;1
2;36;2;11;2;2;1;2;1
2;38;5;1;2;2;1;3;2
1;52;2;4;2;2;1;3;2
1;32;2;1;2;1;1;1;2
1;47;5;3;2;2;1;3;1
2;42;2;11;2;2;1;1;1
2;45;7;4;3;2;1;3;1
1;47;2;7;3;2;1;2;1
2;38;5;1;3;2;1;3;2
1;55;2;1;3;2;1;2;1
2;21;6;7;3;2;1;2;1
1;52;2;1;2;2;1;1;2
1;34;2;1;2;1;1;3;2
1;24;5;1;2;2;1;1;2
1;47;2;1;2;2;1;3;2
2;29;7;2;3;1;2;2;1
1;34;6;10;3;2;2;3;1
1;29;5;9;3;2;2;2;1
2;45;5;9;3;2;2;2;1
1;33;6;9;3;1;2;1;1
2;27;7;7;3;1;2;3;1
1;28;6;7;3;2;2;1;1
2;24;4;4;3;2;2;2;1
1;30;5;4;3;2;2;3;1
1;40;5;4;3;2;2;2;2
1;34;5;4;3;2;2;2;1
2;29;7;4;3;2;2;2;1
1;51;2;5;3;2;2;2;1
1;30;2;2;2;1;2;2;1
2;55;2;11;2;2;2;1;2
1;41;3;7;2;2;2;2;1
2;40;4;4;2;2;2;3;1
1;38;5;8;3;2;2;3;1
2;37;7;7;3;2;2;3;1
1;46;5;8;3;2;2;3;1
2;45;5;8;3;2;2;3;1
1;37;1;1;2;2;1;2;1
1;61;5;3;2;2;1;3;2
1;30;2;1;2;2;1;2;2
2;28;3;10;2;2;1;3;2
1;28;2;2;2;2;1;1;2
1;22;2;4;2;2;1;2;1
1;23;2;1;2;2;1;2;2
1;30;5;2;2;2;1;2;1
1;19;2;4;2;2;1;1;2
1;46;5;2;2;2;1;2;1
1;35;2;1;2;2;1;2;2
2;36;7;9;2;2;2;3;1
2;75;1;1;2;2;1;3;2
1;32;3;3;2;2;1;1;2
1;55;3;5;3;2;1;1;1
1;34;3;5;3;2;1;3;2
1;30;4;4;3;2;1;2;1
1;44;1;7;2;2;2;3;2
2;39;1;11;2;2;2;1;2
2;25;7;9;2;1;2;1;1
2;27;5;9;2;1;2;1;1
1;30;5;10;2;2;2;3;1
1;22;5;4;2;2;2;2;1
2;50;1;8;2;2;2;3;2
2;41;7;9;2;2;2;3;1
1;40;7;1;2;2;2;3;2
1;19;5;7;2;1;2;1;2
1;45;2;3;2;2;2;1;2
1;58;2;8;2;1;2;3;1
2;55;2;11;2;2;2;1;1
1;56;1;1;2;2;1;2;2
2;48;1;11;2;2;1;2;2
1;38;2;1;2;2;1;2;2
1;41;2;1;2;2;1;2;2
1;40;3;1;2;2;1;3;2
1;37;2;1;2;2;1;1;2
1;67;1;1;2;2;1;3;1
2;66;3;9;2;2;1;2;1
1;74;1;1;2;2;1;1;2
2;50;5;1;2;2;1;3;2
2;51;5;4;3;2;2;1;2
1;52;5;5;3;2;2;2;1
2;44;2;6;3;2;2;2;1
2;52;5;11;3;1;2;2;1
2;37;5;11;3;2;2;2;2
2;52;5;11;3;2;2;1;2
2;25;5;9;3;2;2;2;1
1;67;1;1;2;2;1;3;2
1;45;2;5;2;2;1;1;2
1;36;1;1;2;2;1;3;2
1;51;2;1;2;2;1;3;2
1;26;5;1;2;2;1;3;2
1;50;2;6;2;2;2;3;1
1;18;5;10;2;2;2;3;1
1;51;2;4;2;2;2;3;2
1;23;5;4;2;2;2;3;2
1;67;2;1;2;2;1;3;2
1;34;4;1;2;2;1;1;2
2;28;5;2;2;2;1;3;2
1;65;1;4;2;1;1;3;2
1;53;2;1;2;1;1;3;1
1;25;3;1;2;1;1;1;2
1;40;2;1;2;2;1;1;2
1;59;2;1;2;2;1;3;2
2;23;2;10;2;2;1;3;2
1;29;2;1;2;2;1;1;2
1;53;1;4;2;2;1;3;2
1;20;5;3;2;2;1;1;2
1;38;3;1;2;2;1;2;1
1;50;2;3;2;2;1;1;2
1;50;7;9;2;2;1;3;1
1;55;2;1;2;2;1;3;2
1;63;1;1;2;2;1;3;2
1;31;4;1;2;2;1;1;2
1;19;2;1;2;2;1;1;2
1;53;2;1;2;2;1;1;2
1;67;1;1;2;2;1;3;2
1;56;2;1;2;1;1;3;2
1;73;1;1;2;2;1;3;2
1;32;2;1;2;2;1;1;2
2;35;2;1;2;2;1;1;2
1;30;1;1;2;2;1;1;2
1;40;2;1;2;2;1;1;2
1;34;4;1;2;2;1;1;2
1;34;3;2;2;2;1;2;1
2;32;5;4;2;2;1;2;1
1;30;3;8;2;2;1;1;1
1;32;2;1;2;2;1;1;1
2;30;5;4;2;2;1;2;1
1;51;1;1;2;2;1;3;2
1;76;2;2;2;1;1;3;2
1;38;2;2;2;1;1;3;2
1;39;2;1;2;2;1;3;2
1;51;1;1;2;1;1;3;2
2;44;5;4;2;2;2;2;1
2;43;2;11;2;2;2;1;2
1;57;2;4;2;2;2;3;2
1;21;2;4;2;2;2;1;2
2;41;5;6;2;2;2;3;1
1;49;2;10;2;1;2;3;1
1;31;5;3;3;2;2;2;2
2;29;4;4;3;1;2;2;2
2;32;7;9;3;2;2;2;1
2;38;5;4;3;2;2;2;2
1;35;5;4;3;2;2;2;2
1;47;2;4;2;2;2;1;1
1;50;5;9;2;2;2;3;1
1;36;2;11;2;2;2;1;1
2;29;5;4;2;2;2;2;1
2;47;2;4;2;2;2;3;1
1;46;2;3;2;2;2;2;1
1;52;5;4;2;1;2;3;1
2;44;5;4;2;2;2;3;1
1;39;2;1;2;2;1;3;2
1;31;2;1;2;2;1;3;2
1;36;1;1;2;1;1;3;2
1;43;2;1;2;2;1;3;2
2;31;5;6;2;1;2;1;2
1;37;5;7;2;2;2;1;2
2;44;5;4;2;2;2;3;1
1;54;5;4;2;1;2;2;1
2;45;6;4;2;2;2;2;1
2;30;7;10;2;2;2;3;1
2;23;7;9;2;2;2;1;1
2;36;6;2;2;2;2;3;1
1;38;7;9;2;2;2;3;1
1;55;2;1;2;2;1;1;1
1;53;2;1;2;2;1;3;2
2;49;2;1;2;1;1;3;2
2;38;1;11;2;2;2;1;2
2;51;2;11;2;2;2;1;2
1;30;5;10;2;2;2;3;1
2;41;3;11;2;2;2;1;2
1;46;1;1;2;2;1;1;2
1;30;2;1;2;1;1;3;2
1;47;2;1;2;1;1;1;2
1;40;2;1;2;2;1;1;1
1;20;2;1;2;2;1;1;1
1;49;1;1;2;2;1;3;2
2;51;5;11;2;2;1;1;2
1;69;2;1;2;2;1;3;1
1;60;2;1;2;2;1;3;1
2;48;1;11;2;2;1;1;1
2;27;2;10;3;2;2;3;1
1;43;3;3;3;2;2;3;1
2;51;2;11;3;2;2;2;1
1;33;5;2;3;2;2;3;2
1;54;2;3;3;2;2;3;2
2;55;2;11;3;2;2;2;2
2;32;4;4;3;2;2;2;2
1;21;4;3;3;2;2;3;2
2;50;2;11;3;2;2;1;2
2;41;2;11;3;2;2;2;1
2;22;5;9;3;2;2;2;1
2;35;4;10;3;2;2;3;2
2;28;6;10;3;2;2;3;1
1;60;2;6;2;1;2;3;1
1;37;1;1;2;2;1;3;2
1;27;2;1;2;2;1;3;2
2;24;5;9;2;2;1;1;2
1;38;1;1;2;1;1;3;2
1;31;5;8;2;2;1;1;2
1;73;2;1;2;2;1;3;2
1;33;7;1;2;2;1;3;1
2;50;7;9;2;1;1;3;1
1;26;1;3;2;2;1;1;2
1;40;3;4;2;2;2;3;1
1;62;5;5;2;2;2;3;1
2;47;5;4;2;2;2;2;1
1;48;5;4;2;2;2;1;1
2;48;7;9;2;2;2;2;1
2;46;5;9;2;2;2;1;1
2;42;4;10;2;2;2;1;1
1;28;4;2;2;2;2;2;1
2;24;5;9;2;2;2;2;2
1;41;3;4;2;2;2;1;2
2;38;5;2;2;2;2;3;2
1;21;5;4;2;2;2;2;1
1;44;2;5;2;1;2;3;1
2;40;7;4;2;1;2;3;1
2;21;6;4;3;1;2;2;2
2;25;6;9;3;2;2;1;1
2;47;7;2;3;2;2;2;1
2;40;5;9;3;2;2;3;1
1;39;7;4;3;2;2;2;1
1;51;2;4;3;2;2;1;2
1;37;5;4;3;2;2;2;1
2;38;2;6;3;2;2;3;2
1;39;2;5;3;2;2;1;2
2;18;4;6;3;2;2;3;2
1;51;2;3;2;2;2;3;1
2;47;2;6;2;2;2;3;1
1;41;3;4;2;2;2;3;1
1;33;5;8;2;2;2;3;1
2;32;5;2;2;2;2;2;1
1;46;2;4;2;2;2;3;1
2;47;2;11;2;2;2;1;2
2;26;5;11;2;2;2;1;2
2;20;6;2;2;2;2;2;1
1;61;7;9;3;2;2;3;1
1;31;7;9;3;2;2;3;1
2;33;7;9;3;1;2;2;2
1;43;5;4;2;2;2;3;1
2;34;7;9;2;2;2;3;1
2;47;2;4;2;1;2;1;1
1;20;5;4;2;1;2;2;1
1;33;5;4;2;1;2;3;2
1;26;5;4;2;1;2;1;2
1;20;1;1;2;2;1;1;2
1;36;4;1;2;2;1;2;1
1;46;1;1;2;2;1;1;2
1;58;2;1;2;2;1;2;1
1;29;1;1;2;2;1;2;2
1;39;5;4;2;1;2;1;1
2;48;2;11;2;2;2;1;2
2;33;5;4;2;2;2;3;1
1;38;3;2;2;2;2;3;1
1;22;5;4;2;2;1;1;2
1;56;3;2;2;1;1;3;2
1;20;3;2;2;1;1;3;2
1;29;7;8;2;1;1;1;2
1;54;1;1;2;1;1;3;2
2;37;2;11;2;1;1;1;2
2;37;3;11;2;2;1;1;2
2;25;5;9;2;2;1;1;2
1;34;2;3;2;2;1;3;2
2;51;7;9;2;2;2;3;1
2;52;7;9;2;2;2;3;1
1;60;7;9;2;2;2;3;1
2;45;7;9;2;2;2;3;1
2;51;7;4;3;2;2;3;2
2;42;5;4;3;2;2;3;2
1;18;4;5;3;2;2;3;2
2;66;5;8;3;2;2;3;1
2;27;6;10;3;2;2;1;1
1;29;6;3;3;2;2;2;1
1;36;3;2;2;1;2;2;1
2;47;5;11;2;2;2;1;2
1;59;4;4;2;2;2;3;1
2;43;3;4;2;2;2;2;2
2;35;6;9;2;2;2;2;1
2;33;7;9;2;1;2;3;1
1;38;2;5;2;2;2;3;1
1;36;5;7;2;2;2;2;1
1;71;1;1;2;2;2;3;2
1;42;5;5;2;2;2;3;2
1;47;4;4;2;2;2;2;2
2;37;7;4;2;2;2;3;1
1;45;3;4;2;2;2;3;1
1;40;7;9;2;2;2;1;1
2;32;7;9;2;2;2;3;1
2;32;5;2;2;2;2;2;2
2;46;2;4;2;2;2;3;2
2;27;5;11;2;2;2;1;1
1;31;4;4;2;2;2;2;1
1;33;5;8;2;2;2;1;1
2;29;2;10;2;2;2;3;2
2;39;5;9;3;2;2;2;1
1;44;5;9;3;2;2;2;1
1;30;3;4;3;1;2;3;1
2;30;5;2;3;2;2;2;1
1;59;5;2;3;2;2;3;1
1;43;7;9;3;2;2;2;1
1;41;7;9;3;2;2;2;1
2;62;6;4;3;2;2;3;1
1;64;2;2;3;2;2;3;1
2;48;7;9;3;2;2;3;1
1;31;5;5;3;2;2;3;1
2;40;7;9;2;1;2;3;1
2;52;3;3;3;2;2;2;1
2;30;7;9;3;2;2;1;1
1;26;5;6;3;2;2;3;1
2;25;5;4;3;1;2;2;1
1;40;5;6;3;2;2;3;1
2;52;5;6;3;2;2;3;2
1;59;5;6;3;2;2;3;1
2;20;6;8;2;1;1;1;1
1;38;2;4;2;2;1;3;1
2;44;2;11;2;2;1;1;2
2;22;6;7;2;2;1;1;2
2;38;2;11;2;2;1;1;2
2;25;5;2;2;2;1;2;1
2;24;5;9;2;2;1;1;1
2;37;2;1;2;2;2;3;2
2;39;7;9;2;2;2;3;1
2;35;7;5;3;2;2;2;1
1;48;5;5;3;2;2;2;1
2;30;7;4;3;2;2;2;1
1;58;7;8;3;2;2;3;1
2;50;5;11;3;2;2;1;2
1;35;7;7;3;2;2;1;1
2;39;6;9;3;2;2;2;1
2;49;5;4;3;2;2;2;1
2;50;5;4;2;2;2;3;1
1;63;3;4;2;2;2;2;1
1;25;5;4;2;2;2;2;1
2;41;5;4;2;2;2;3;1
1;62;3;10;2;2;2;3;1
1;23;5;2;2;2;2;2;2
1;56;2;9;2;2;2;2;1
2;29;5;4;2;2;2;2;1
1;39;5;4;2;2;2;1;1
2;33;7;8;2;2;2;3;1
2;32;7;9;3;2;2;3;1
1;35;7;10;3;2;2;3;1
2;33;7;9;3;2;2;2;1
2;43;7;9;3;2;2;1;1
1;46;7;8;3;2;2;3;1
1;37;7;8;3;2;2;3;1
2;51;7;9;3;2;2;3;1
1;25;6;10;3;2;2;2;1
1;54;7;8;3;1;2;3;1
1;25;5;5;3;2;2;1;1
2;51;2;2;2;2;2;3;2
1;41;2;5;2;2;2;3;1
2;58;3;11;2;2;2;2;1
2;27;5;9;2;2;2;2;1
1;28;5;5;2;2;2;3;1
2;28;2;2;2;2;2;2;2
1;37;4;1;2;2;1;2;1
2;37;2;1;2;2;1;2;1
1;29;5;10;2;2;1;2;1
2;41;5;1;2;2;1;2;2
1;30;2;1;2;2;1;2;1
